tract_geoid,tract_name,county_geoid,county_name,county_full_name,school_total,school_age,acs_pov_score
37159051501,"Census Tract 515.01, Rowan County, North Carolina",37159,Rowan,Rowan County,681,0.21,0.5511023153466037
37161961102,"Census Tract 9611.02, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,654,0.22,0.7288641936986678
37021002301,"Census Tract 23.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,950,0.15,-0.5154689547657806
37119005306,"Census Tract 53.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,501,0.24,1.0843879504027958
37119004305,"Census Tract 43.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1333,0.21,0.5511023153466037
37119005000,"Census Tract 50, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,344,0.19,0.19557855864247572
37119005200,"Census Tract 52, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,359,0.19,0.19557855864247572
37119005301,"Census Tract 53.01, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,861,0.23,0.9066260720507321
37021002402,"Census Tract 24.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,963,0.2,0.37334043699453995
37021002505,"Census Tract 25.05, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,705,0.14,-0.6932308331178443
37025041302,"Census Tract 413.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,2851,0.29,1.973197342163116
37119005514,"Census Tract 55.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1038,0.16,-0.3377070764137164
37119005709,"Census Tract 57.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,622,0.16,-0.3377070764137164
37119005712,"Census Tract 57.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,817,0.2,0.37334043699453995
37119005714,"Census Tract 57.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,933,0.19,0.19557855864247572
37119005812,"Census Tract 58.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,979,0.14,-0.6932308331178443
37019020509,"Census Tract 205.09, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,560,0.12,-1.0487545898219728
37019020512,"Census Tract 205.12, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,69,0.08,-1.759802103230229
37067003314,"Census Tract 33.14, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,608,0.18,0.017816680290411512
37069060600,"Census Tract 606, Franklin County, North Carolina",37069,Franklin,Franklin County,2060,0.22,0.7288641936986678
37105030601,"Census Tract 306.01, Lee County, North Carolina",37105,Lee,Lee County,488,0.17,-0.1599451980616522
37109070300,"Census Tract 703, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,568,0.14,-0.6932308331178443
37115010400,"Census Tract 104, Madison County, North Carolina",37115,Madison,Madison County,257,0.18,0.017816680290411512
37159051700,"Census Tract 517, Rowan County, North Carolina",37159,Rowan,Rowan County,1465,0.19,0.19557855864247572
37159051901,"Census Tract 519.01, Rowan County, North Carolina",37159,Rowan,Rowan County,848,0.19,0.19557855864247572
37161961000,"Census Tract 9610, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,1131,0.18,0.017816680290411512
37161961200,"Census Tract 9612, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,836,0.18,0.017816680290411512
37019020603,"Census Tract 206.03, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,643,0.2,0.37334043699453995
37021000300,"Census Tract 3, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,348,0.16,-0.3377070764137164
37021000800,"Census Tract 8, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,479,0.14,-0.6932308331178443
37097061502,"Census Tract 615.02, Iredell County, North Carolina",37097,Iredell,Iredell County,906,0.25,1.26214982875486
37079950101,"Census Tract 9501.01, Greene County, North Carolina",37079,Greene,Greene County,769,0.21,0.5511023153466037
37021002605,"Census Tract 26.05, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1457,0.22,0.7288641936986678
37021002803,"Census Tract 28.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1283,0.28,1.7954354638110526
37025041701,"Census Tract 417.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,867,0.21,0.5511023153466037
37035011200,"Census Tract 112, Catawba County, North Carolina",37035,Catawba,Catawba County,1042,0.17,-0.1599451980616522
37035011402,"Census Tract 114.02, Catawba County, North Carolina",37035,Catawba,Catawba County,481,0.13,-0.8709927114699085
37035011601,"Census Tract 116.01, Catawba County, North Carolina",37035,Catawba,Catawba County,997,0.22,0.7288641936986678
37097061602,"Census Tract 616.02, Iredell County, North Carolina",37097,Iredell,Iredell County,1422,0.19,0.19557855864247572
37099950200,"Census Tract 9502, Jackson County, North Carolina",37099,Jackson,Jackson County,131,0.07,-1.9375639815822927
37021003202,"Census Tract 32.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,569,0.14,-0.6932308331178443
37021003203,"Census Tract 32.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,953,0.18,0.017816680290411512
37025042300,"Census Tract 423, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,714,0.17,-0.1599451980616522
37035011701,"Census Tract 117.01, Catawba County, North Carolina",37035,Catawba,Catawba County,886,0.2,0.37334043699453995
37001021400,"Census Tract 214, Alamance County, North Carolina",37001,Alamance,Alamance County,406,0.15,-0.5154689547657806
37001021600,"Census Tract 216, Alamance County, North Carolina",37001,Alamance,Alamance County,893,0.12,-1.0487545898219728
37001021703,"Census Tract 217.03, Alamance County, North Carolina",37001,Alamance,Alamance County,830,0.14,-0.6932308331178443
37021001801,"Census Tract 18.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,284,0.09,-1.5820402248781649
37021001802,"Census Tract 18.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,650,0.13,-0.8709927114699085
37021002102,"Census Tract 21.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,746,0.14,-0.6932308331178443
37001021802,"Census Tract 218.02, Alamance County, North Carolina",37001,Alamance,Alamance County,757,0.22,0.7288641936986678
37019020402,"Census Tract 204.02, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,348,0.11,-1.2265164681740368
37019020404,"Census Tract 204.04, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,440,0.16,-0.3377070764137164
37043950200,"Census Tract 9502, Clay County, North Carolina",37043,Clay,Clay County,883,0.15,-0.5154689547657806
37135011000,"Census Tract 110, Orange County, North Carolina",37135,Orange,Orange County,1485,0.2,0.37334043699453995
37135011101,"Census Tract 111.01, Orange County, North Carolina",37135,Orange,Orange County,1484,0.17,-0.1599451980616522
37135011203,"Census Tract 112.03, Orange County, North Carolina",37135,Orange,Orange County,921,0.16,-0.3377070764137164
37149920304,"Census Tract 9203.04, Polk County, North Carolina",37149,Polk,Polk County,264,0.1,-1.4042783465261006
37151030202,"Census Tract 302.02, Randolph County, North Carolina",37151,Randolph,Randolph County,957,0.22,0.7288641936986678
37021002205,"Census Tract 22.05, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1554,0.21,0.5511023153466037
37151030400,"Census Tract 304, Randolph County, North Carolina",37151,Randolph,Randolph County,900,0.22,0.7288641936986678
37027031201,"Census Tract 312.01, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,597,0.14,-0.6932308331178443
37027031202,"Census Tract 312.02, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,764,0.19,0.19557855864247572
37031970101,"Census Tract 9701.01, Carteret County, North Carolina",37031,Carteret,Carteret County,103,0.11,-1.2265164681740368
37051001903,"Census Tract 19.03, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,671,0.16,-0.3377070764137164
37051002002,"Census Tract 20.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,636,0.14,-0.6932308331178443
37051002200,"Census Tract 22, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,170,0.09,-1.5820402248781649
37045951200,"Census Tract 9512, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,704,0.13,-0.8709927114699085
37145920500,"Census Tract 9205, Person County, North Carolina",37145,Person,Person County,1163,0.17,-0.1599451980616522
37147000201,"Census Tract 2.01, Pitt County, North Carolina",37147,Pitt,Pitt County,381,0.08,-1.759802103230229
37147000302,"Census Tract 3.02, Pitt County, North Carolina",37147,Pitt,Pitt County,993,0.12,-1.0487545898219728
37147000501,"Census Tract 5.01, Pitt County, North Carolina",37147,Pitt,Pitt County,739,0.13,-0.8709927114699085
37051002600,"Census Tract 26, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1027,0.21,0.5511023153466037
37145920200,"Census Tract 9202, Person County, North Carolina",37145,Person,Person County,981,0.15,-0.5154689547657806
37155960502,"Census Tract 9605.02, Robeson County, North Carolina",37155,Robeson,Robeson County,691,0.14,-0.6932308331178443
37147000502,"Census Tract 5.02, Pitt County, North Carolina",37147,Pitt,Pitt County,806,0.11,-1.2265164681740368
37147000702,"Census Tract 7.02, Pitt County, North Carolina",37147,Pitt,Pitt County,982,0.33,2.6842448555713725
37035011802,"Census Tract 118.02, Catawba County, North Carolina",37035,Catawba,Catawba County,1056,0.17,-0.1599451980616522
37155960701,"Census Tract 9607.01, Robeson County, North Carolina",37155,Robeson,Robeson County,1390,0.25,1.26214982875486
37155960801,"Census Tract 9608.01, Robeson County, North Carolina",37155,Robeson,Robeson County,580,0.17,-0.1599451980616522
37155960802,"Census Tract 9608.02, Robeson County, North Carolina",37155,Robeson,Robeson County,469,0.29,1.973197342163116
37155961200,"Census Tract 9612, Robeson County, North Carolina",37155,Robeson,Robeson County,574,0.18,0.017816680290411512
37049961202,"Census Tract 9612.02, Craven County, North Carolina",37049,Craven,Craven County,232,0.05,-2.293087738286421
37051003406,"Census Tract 34.06, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,276,0.18,0.017816680290411512
37051003408,"Census Tract 34.08, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,914,0.2,0.37334043699453995
37051003600,"Census Tract 36, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1084,0.2,0.37334043699453995
37025041501,"Census Tract 415.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,2999,0.28,1.7954354638110526
37025041502,"Census Tract 415.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1789,0.24,1.0843879504027958
37155962002,"Census Tract 9620.02, Robeson County, North Carolina",37155,Robeson,Robeson County,672,0.22,0.7288641936986678
37157040501,"Census Tract 405.01, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,565,0.17,-0.1599451980616522
37157040601,"Census Tract 406.01, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,644,0.17,-0.1599451980616522
37157040602,"Census Tract 406.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,771,0.18,0.017816680290411512
37147001002,"Census Tract 10.02, Pitt County, North Carolina",37147,Pitt,Pitt County,1154,0.19,0.19557855864247572
37147001402,"Census Tract 14.02, Pitt County, North Carolina",37147,Pitt,Pitt County,514,0.21,0.5511023153466037
37147001900,"Census Tract 19, Pitt County, North Carolina",37147,Pitt,Pitt County,396,0.16,-0.3377070764137164
37157040800,"Census Tract 408, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,226,0.14,-0.6932308331178443
37119005846,"Census Tract 58.46, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1133,0.29,1.973197342163116
37119005847,"Census Tract 58.47, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1079,0.23,0.9066260720507321
37035011702,"Census Tract 117.02, Catawba County, North Carolina",37035,Catawba,Catawba County,1102,0.17,-0.1599451980616522
37037020402,"Census Tract 204.02, Chatham County, North Carolina",37037,Chatham,Chatham County,1168,0.25,1.26214982875486
37025041601,"Census Tract 416.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1536,0.19,0.19557855864247572
37025042402,"Census Tract 424.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1076,0.19,0.19557855864247572
37025042501,"Census Tract 425.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,504,0.13,-0.8709927114699085
37045951503,"Census Tract 9515.03, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,603,0.23,0.9066260720507321
37019020505,"Census Tract 205.05, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,792,0.19,0.19557855864247572
37087980100,"Census Tract 9801, Haywood County, North Carolina",37087,Haywood,Haywood County,0,0,-3.181897130046741
37101040202,"Census Tract 402.02, Johnston County, North Carolina",37101,Johnston,Johnston County,1730,0.26,1.4399117071069243
37013931000,"Census Tract 9310, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,1271,0.22,0.7288641936986678
37151031501,"Census Tract 315.01, Randolph County, North Carolina",37151,Randolph,Randolph County,1117,0.2,0.37334043699453995
37159050500,"Census Tract 505, Rowan County, North Carolina",37159,Rowan,Rowan County,327,0.09,-1.5820402248781649
37159050800,"Census Tract 508, Rowan County, North Carolina",37159,Rowan,Rowan County,527,0.18,0.017816680290411512
37195001600,"Census Tract 16, Wilson County, North Carolina",37195,Wilson,Wilson County,856,0.24,1.0843879504027958
37159050901,"Census Tract 509.01, Rowan County, North Carolina",37159,Rowan,Rowan County,743,0.17,-0.1599451980616522
37159050904,"Census Tract 509.04, Rowan County, North Carolina",37159,Rowan,Rowan County,460,0.2,0.37334043699453995
37081015402,"Census Tract 154.02, Guilford County, North Carolina",37081,Guilford,Guilford County,2113,0.26,1.4399117071069243
37045951601,"Census Tract 9516.01, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,873,0.2,0.37334043699453995
37049960404,"Census Tract 9604.04, Craven County, North Carolina",37049,Craven,Craven County,265,0.09,-1.5820402248781649
37049961201,"Census Tract 9612.01, Craven County, North Carolina",37049,Craven,Craven County,350,0.14,-0.6932308331178443
37051000800,"Census Tract 8, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,372,0.15,-0.5154689547657806
37021003205,"Census Tract 32.05, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,179,0.16,-0.3377070764137164
37045950400,"Census Tract 9504, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,1813,0.26,1.4399117071069243
37045950700,"Census Tract 9507, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,968,0.14,-0.6932308331178443
37081015600,"Census Tract 156, Guilford County, North Carolina",37081,Guilford,Guilford County,2481,0.24,1.0843879504027958
