tract_geoid,tract_name,county_geoid,county_name,county_full_name,health_ins_total,health_ins_pct,acs_health_score
37147000301,"Census Tract 3.01, Pitt County, North Carolina",37147,Pitt,Pitt County,188,0.07,-0.690860210272022
37183053009,"Census Tract 530.09, Wake County, North Carolina",37183,Wake,Wake County,1294,0.16,0.7943877442305134
37183053506,"Census Tract 535.06, Wake County, North Carolina",37183,Wake,Wake County,366,0.07,-0.690860210272022
37183053518,"Census Tract 535.18, Wake County, North Carolina",37183,Wake,Wake County,231,0.06,-0.8558877607723039
37183054203,"Census Tract 542.03, Wake County, North Carolina",37183,Wake,Wake County,44,0.01,-1.6810255132737124
37183054210,"Census Tract 542.10, Wake County, North Carolina",37183,Wake,Wake County,607,0.06,-0.8558877607723039
37141920602,"Census Tract 9206.02, Pender County, North Carolina",37141,Pender,Pender County,534,0.1,-0.1957775587711769
37111970500,"Census Tract 9705, McDowell County, North Carolina",37111,McDowell,McDowell County,467,0.12,0.1342775422293864
37111970800,"Census Tract 9708, McDowell County, North Carolina",37111,McDowell,McDowell County,500,0.12,0.1342775422293864
37157040502,"Census Tract 405.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,206,0.07,-0.690860210272022
37159051102,"Census Tract 511.02, Rowan County, North Carolina",37159,Rowan,Rowan County,447,0.12,0.1342775422293864
37183052503,"Census Tract 525.03, Wake County, North Carolina",37183,Wake,Wake County,795,0.12,0.1342775422293864
37183052601,"Census Tract 526.01, Wake County, North Carolina",37183,Wake,Wake County,42,0.01,-1.6810255132737124
37083930501,"Census Tract 9305.01, Halifax County, North Carolina",37083,Halifax,Halifax County,407,0.11,-0.03075000827089525
37083930600,"Census Tract 9306, Halifax County, North Carolina",37083,Halifax,Halifax County,361,0.08,-0.5258326597717404
37083930700,"Census Tract 9307, Halifax County, North Carolina",37083,Halifax,Halifax County,388,0.1,-0.1957775587711769
37159051600,"Census Tract 516, Rowan County, North Carolina",37159,Rowan,Rowan County,1067,0.16,0.7943877442305134
37183053107,"Census Tract 531.07, Wake County, North Carolina",37183,Wake,Wake County,836,0.08,-0.5258326597717404
37183053111,"Census Tract 531.11, Wake County, North Carolina",37183,Wake,Wake County,638,0.11,-0.03075000827089525
37169070504,"Census Tract 705.04, Stokes County, North Carolina",37169,Stokes,Stokes County,369,0.11,-0.03075000827089525
37183054302,"Census Tract 543.02, Wake County, North Carolina",37183,Wake,Wake County,1304,0.17,0.9594152947307952
37183052803,"Census Tract 528.03, Wake County, North Carolina",37183,Wake,Wake County,1183,0.1,-0.1957775587711769
37025040900,"Census Tract 409, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,304,0.15,0.6293601937302316
37025041100,"Census Tract 411, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,656,0.1,-0.1957775587711769
37025041200,"Census Tract 412, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,402,0.05,-1.0209153112725855
37133000600,"Census Tract 6, Onslow County, North Carolina",37133,Onslow,Onslow County,0,0,-1.846053063773994
37133001101,"Census Tract 11.01, Onslow County, North Carolina",37133,Onslow,Onslow County,483,0.1,-0.1957775587711769
37147000400,"Census Tract 4, Pitt County, North Carolina",37147,Pitt,Pitt County,324,0.05,-1.0209153112725855
37147000603,"Census Tract 6.03, Pitt County, North Carolina",37147,Pitt,Pitt County,1128,0.11,-0.03075000827089525
37147001001,"Census Tract 10.01, Pitt County, North Carolina",37147,Pitt,Pitt County,165,0.07,-0.690860210272022
37045951400,"Census Tract 9514, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,730,0.11,-0.03075000827089525
37045951602,"Census Tract 9516.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,839,0.17,0.9594152947307952
37189920200,"Census Tract 9202, Watauga County, North Carolina",37189,Watauga,Watauga County,577,0.14,0.4643326432299501
37133001300,"Census Tract 13, Onslow County, North Carolina",37133,Onslow,Onslow County,699,0.05,-1.0209153112725855
37051003102,"Census Tract 31.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,428,0.09,-0.36080510927145876
37147001100,"Census Tract 11, Pitt County, North Carolina",37147,Pitt,Pitt County,809,0.15,0.6293601937302316
37193960300,"Census Tract 9603, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,1047,0.16,0.7943877442305134
37193960801,"Census Tract 9608.01, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,446,0.11,-0.03075000827089525
37111970902,"Census Tract 9709.02, McDowell County, North Carolina",37111,McDowell,McDowell County,536,0.11,-0.03075000827089525
37097061103,"Census Tract 611.03, Iredell County, North Carolina",37097,Iredell,Iredell County,412,0.13,0.29930509272966827
37115010700,"Census Tract 107, Madison County, North Carolina",37115,Madison,Madison County,199,0.06,-0.8558877607723039
37157040900,"Census Tract 409, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,234,0.08,-0.5258326597717404
37157041300,"Census Tract 413, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,1060,0.17,0.9594152947307952
37173960302,"Census Tract 9603.02, Swain County, North Carolina",37173,Swain,Swain County,559,0.19,1.2894703957313585
37119001300,"Census Tract 13, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,728,0.19,1.2894703957313585
37119001508,"Census Tract 15.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,697,0.1,-0.1957775587711769
37119001609,"Census Tract 16.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,926,0.27,2.6096907997336123
37157041601,"Census Tract 416.01, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,235,0.08,-0.5258326597717404
37183052408,"Census Tract 524.08, Wake County, North Carolina",37183,Wake,Wake County,623,0.18,1.1244428452310766
37167930802,"Census Tract 9308.02, Stanly County, North Carolina",37167,Stanly,Stanly County,504,0.11,-0.03075000827089525
37183052808,"Census Tract 528.08, Wake County, North Carolina",37183,Wake,Wake County,994,0.09,-0.36080510927145876
37183052901,"Census Tract 529.01, Wake County, North Carolina",37183,Wake,Wake County,388,0.13,0.29930509272966827
37183053007,"Census Tract 530.07, Wake County, North Carolina",37183,Wake,Wake County,110,0.04,-1.1859428617728671
37045950500,"Census Tract 9505, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,426,0.14,0.4643326432299501
37045950602,"Census Tract 9506.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,505,0.1,-0.1957775587711769
37109070500,"Census Tract 705, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,401,0.08,-0.5258326597717404
37051003204,"Census Tract 32.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,948,0.12,0.1342775422293864
37051003314,"Census Tract 33.14, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,738,0.1,-0.1957775587711769
37051003402,"Census Tract 34.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0,0,-1.846053063773994
37051003404,"Census Tract 34.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0,0,-1.846053063773994
37119003011,"Census Tract 30.11, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,244,0.04,-1.1859428617728671
37053110302,"Census Tract 1103.02, Currituck County, North Carolina",37053,Currituck,Currituck County,514,0.16,0.7943877442305134
37047930100,"Census Tract 9301, Columbus County, North Carolina",37047,Columbus,Columbus County,712,0.17,0.9594152947307952
37119001802,"Census Tract 18.02, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,485,0.16,0.7943877442305134
37119001912,"Census Tract 19.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1712,0.22,1.7845530472322035
37179020309,"Census Tract 203.09, Union County, North Carolina",37179,Union,Union County,66,0.03,-1.350970412273149
37179020901,"Census Tract 209.01, Union County, North Carolina",37179,Union,Union County,668,0.12,0.1342775422293864
37179021005,"Census Tract 210.05, Union County, North Carolina",37179,Union,Union County,405,0.09,-0.36080510927145876
37057060301,"Census Tract 603.01, Davidson County, North Carolina",37057,Davidson,Davidson County,310,0.06,-0.8558877607723039
37051980200,"Census Tract 9802, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0,0,-1.846053063773994
37053110200,"Census Tract 1102, Currituck County, North Carolina",37053,Currituck,Currituck County,796,0.1,-0.1957775587711769
37055970102,"Census Tract 9701.02, Dare County, North Carolina",37055,Dare,Dare County,310,0.09,-0.36080510927145876
37061090801,"Census Tract 908.01, Duplin County, North Carolina",37061,Duplin,Duplin County,654,0.21,1.6195254967319217
37063000402,"Census Tract 4.02, Durham County, North Carolina",37063,Durham,Durham County,148,0.07,-0.690860210272022
37063000600,"Census Tract 6, Durham County, North Carolina",37063,Durham,Durham County,1002,0.18,1.1244428452310766
37183054011,"Census Tract 540.11, Wake County, North Carolina",37183,Wake,Wake County,76,0.03,-1.350970412273149
37183054012,"Census Tract 540.12, Wake County, North Carolina",37183,Wake,Wake County,296,0.08,-0.5258326597717404
37065021400,"Census Tract 214, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,394,0.11,-0.03075000827089525
37085070600,"Census Tract 706, Harnett County, North Carolina",37085,Harnett,Harnett County,630,0.14,0.4643326432299501
37179021012,"Census Tract 210.12, Union County, North Carolina",37179,Union,Union County,294,0.05,-1.0209153112725855
37063001303,"Census Tract 13.03, Durham County, North Carolina",37063,Durham,Durham County,351,0.09,-0.36080510927145876
37063001501,"Census Tract 15.01, Durham County, North Carolina",37063,Durham,Durham County,62,0.02,-1.5159979627734306
37179020100,"Census Tract 201, Union County, North Carolina",37179,Union,Union County,609,0.09,-0.36080510927145876
37179020305,"Census Tract 203.05, Union County, North Carolina",37179,Union,Union County,388,0.06,-0.8558877607723039
37179020316,"Census Tract 203.16, Union County, North Carolina",37179,Union,Union County,382,0.09,-0.36080510927145876
37179020317,"Census Tract 203.17, Union County, North Carolina",37179,Union,Union County,289,0.04,-1.1859428617728671
37101040201,"Census Tract 402.01, Johnston County, North Carolina",37101,Johnston,Johnston County,780,0.12,0.1342775422293864
37101040901,"Census Tract 409.01, Johnston County, North Carolina",37101,Johnston,Johnston County,1544,0.14,0.4643326432299501
37101041002,"Census Tract 410.02, Johnston County, North Carolina",37101,Johnston,Johnston County,1315,0.15,0.6293601937302316
37179020401,"Census Tract 204.01, Union County, North Carolina",37179,Union,Union County,566,0.1,-0.1957775587711769
37183053711,"Census Tract 537.11, Wake County, North Carolina",37183,Wake,Wake County,243,0.05,-1.0209153112725855
37183053721,"Census Tract 537.21, Wake County, North Carolina",37183,Wake,Wake County,104,0.03,-1.350970412273149
37183053726,"Census Tract 537.26, Wake County, North Carolina",37183,Wake,Wake County,215,0.07,-0.690860210272022
37183054013,"Census Tract 540.13, Wake County, North Carolina",37183,Wake,Wake County,819,0.06,-0.8558877607723039
37141920501,"Census Tract 9205.01, Pender County, North Carolina",37141,Pender,Pender County,740,0.15,0.6293601937302316
37179020310,"Census Tract 203.10, Union County, North Carolina",37179,Union,Union County,470,0.08,-0.5258326597717404
37179020312,"Census Tract 203.12, Union County, North Carolina",37179,Union,Union County,639,0.14,0.4643326432299501
37063001708,"Census Tract 17.08, Durham County, North Carolina",37063,Durham,Durham County,833,0.16,0.7943877442305134
37123960500,"Census Tract 9605, Montgomery County, North Carolina",37123,Montgomery,Montgomery County,1088,0.23,1.9495805977324856
37063001710,"Census Tract 17.10, Durham County, North Carolina",37063,Durham,Durham County,600,0.13,0.29930509272966827
37063001802,"Census Tract 18.02, Durham County, North Carolina",37063,Durham,Durham County,2497,0.31,3.269801001734739
37181960200,"Census Tract 9602, Vance County, North Carolina",37181,Vance,Vance County,228,0.05,-1.0209153112725855
37179020403,"Census Tract 204.03, Union County, North Carolina",37179,Union,Union County,556,0.12,0.1342775422293864
37183053405,"Census Tract 534.05, Wake County, North Carolina",37183,Wake,Wake County,75,0.02,-1.5159979627734306
37183053412,"Census Tract 534.12, Wake County, North Carolina",37183,Wake,Wake County,167,0.02,-1.5159979627734306
37183053414,"Census Tract 534.14, Wake County, North Carolina",37183,Wake,Wake County,217,0.02,-1.5159979627734306
37183053419,"Census Tract 534.19, Wake County, North Carolina",37183,Wake,Wake County,8,0,-1.846053063773994
37063001806,"Census Tract 18.06, Durham County, North Carolina",37063,Durham,Durham County,725,0.1,-0.1957775587711769
37181961000,"Census Tract 9610, Vance County, North Carolina",37181,Vance,Vance County,501,0.09,-0.36080510927145876
37183050800,"Census Tract 508, Wake County, North Carolina",37183,Wake,Wake County,657,0.29,2.939745900734175
37183051200,"Census Tract 512, Wake County, North Carolina",37183,Wake,Wake County,353,0.08,-0.5258326597717404
37183051502,"Census Tract 515.02, Wake County, North Carolina",37183,Wake,Wake County,103,0.05,-1.0209153112725855
37183051700,"Census Tract 517, Wake County, North Carolina",37183,Wake,Wake County,16,0,-1.846053063773994
37183052302,"Census Tract 523.02, Wake County, North Carolina",37183,Wake,Wake County,656,0.07,-0.690860210272022
37119001400,"Census Tract 14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,480,0.15,0.6293601937302316
37131920402,"Census Tract 9204.02, Northampton County, North Carolina",37131,Northampton,Northampton County,66,0.05,-1.0209153112725855
37033930400,"Census Tract 9304, Caswell County, North Carolina",37033,Caswell,Caswell County,206,0.09,-0.36080510927145876
37051002800,"Census Tract 28, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,905,0.13,0.29930509272966827
37129011703,"Census Tract 117.03, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,49,0.01,-1.6810255132737124
37129011903,"Census Tract 119.03, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,572,0.06,-0.8558877607723039
37131920300,"Census Tract 9203, Northampton County, North Carolina",37131,Northampton,Northampton County,952,0.18,1.1244428452310766
37141920101,"Census Tract 9201.01, Pender County, North Carolina",37141,Pender,Pender County,18,0.05,-1.0209153112725855
37141920401,"Census Tract 9204.01, Pender County, North Carolina",37141,Pender,Pender County,491,0.2,1.4544979462316403
37127011101,"Census Tract 111.01, Nash County, North Carolina",37127,Nash,Nash County,488,0.07,-0.690860210272022
37127011300,"Census Tract 113, Nash County, North Carolina",37127,Nash,Nash County,760,0.16,0.7943877442305134
37129010900,"Census Tract 109, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,571,0.24,2.114608148232767
37129011400,"Census Tract 114, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,171,0.11,-0.03075000827089525
37129011603,"Census Tract 116.03, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,647,0.09,-0.36080510927145876
