tract_geoid,tract_name,county_geoid,county_name,county_full_name,white_alone_total,white_alone_pct,white_alone_score
37067003314,"Census Tract 33.14, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,2927,0.87,-0.7666034058198706
37069060600,"Census Tract 606, Franklin County, North Carolina",37069,Franklin,Franklin County,7486,0.79,-0.43919112791163956
37105030601,"Census Tract 306.01, Lee County, North Carolina",37105,Lee,Lee County,2651,0.89,-0.8484564752969286
37109070300,"Census Tract 703, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,3638,0.85,-0.6847503363428128
37115010400,"Census Tract 104, Madison County, North Carolina",37115,Madison,Madison County,1372,0.96,-1.1349422184666307
37159051700,"Census Tract 517, Rowan County, North Carolina",37159,Rowan,Rowan County,7506,0.93,-1.0121626142510443
37159051901,"Census Tract 519.01, Rowan County, North Carolina",37159,Rowan,Rowan County,4024,0.87,-0.7666034058198706
37161961000,"Census Tract 9610, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,5833,0.9,-0.8893830100354575
37161961200,"Census Tract 9612, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,4658,0.97,-1.1758687532051597
37019020603,"Census Tract 206.03, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,1864,0.56,0.5021191710745253
37021000300,"Census Tract 3, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1561,0.7,-0.07085231526487905
37021000800,"Census Tract 8, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,2906,0.8,-0.4801176626501685
37097061502,"Census Tract 615.02, Iredell County, North Carolina",37097,Iredell,Iredell County,3440,0.9,-0.8893830100354575
37079950101,"Census Tract 9501.01, Greene County, North Carolina",37079,Greene,Greene County,2459,0.64,0.17470689316629417
37021002605,"Census Tract 26.05, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,6110,0.89,-0.8484564752969286
37021002803,"Census Tract 28.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,4379,0.93,-1.0121626142510443
37025041701,"Census Tract 417.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,4022,0.96,-1.1349422184666307
37035011200,"Census Tract 112, Catawba County, North Carolina",37035,Catawba,Catawba County,4314,0.67,0.05192728895070734
37035011402,"Census Tract 114.02, Catawba County, North Carolina",37035,Catawba,Catawba County,3525,0.91,-0.9303095447739864
37035011601,"Census Tract 116.01, Catawba County, North Carolina",37035,Catawba,Catawba County,3607,0.78,-0.39826459317311064
37097061602,"Census Tract 616.02, Iredell County, North Carolina",37097,Iredell,Iredell County,5840,0.75,-0.27548498895752377
37099950200,"Census Tract 9502, Jackson County, North Carolina",37099,Jackson,Jackson County,1842,0.92,-0.9712360795125154
37021003202,"Census Tract 32.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,3893,0.95,-1.0940156837281019
37021003203,"Census Tract 32.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,4749,0.85,-0.6847503363428128
37025042300,"Census Tract 423, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,2814,0.65,0.13378035842776523
37035011701,"Census Tract 117.01, Catawba County, North Carolina",37035,Catawba,Catawba County,3812,0.86,-0.7256768710813417
37001021400,"Census Tract 214, Alamance County, North Carolina",37001,Alamance,Alamance County,2503,0.91,-0.9303095447739864
37001021600,"Census Tract 216, Alamance County, North Carolina",37001,Alamance,Alamance County,6268,0.83,-0.6028972668657548
37001021703,"Census Tract 217.03, Alamance County, North Carolina",37001,Alamance,Alamance County,4499,0.72,-0.15270538474193693
37021001801,"Census Tract 18.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,2860,0.86,-0.7256768710813417
37021001802,"Census Tract 18.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,4692,0.91,-0.9303095447739864
37021002102,"Census Tract 21.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,4351,0.79,-0.43919112791163956
37001021802,"Census Tract 218.02, Alamance County, North Carolina",37001,Alamance,Alamance County,3428,0.93,-1.0121626142510443
37019020402,"Census Tract 204.02, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,3100,0.98,-1.2167952879436885
37019020404,"Census Tract 204.04, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,2301,0.8,-0.4801176626501685
37043950200,"Census Tract 9502, Clay County, North Carolina",37043,Clay,Clay County,5595,0.96,-1.1349422184666307
37135011000,"Census Tract 110, Orange County, North Carolina",37135,Orange,Orange County,5996,0.77,-0.35733805843458166
37135011101,"Census Tract 111.01, Orange County, North Carolina",37135,Orange,Orange County,5579,0.62,0.25655996264335207
37135011203,"Census Tract 112.03, Orange County, North Carolina",37135,Orange,Orange County,5429,0.9,-0.8893830100354575
37149920304,"Census Tract 9203.04, Polk County, North Carolina",37149,Polk,Polk County,2430,0.88,-0.8075299405583997
37151030202,"Census Tract 302.02, Randolph County, North Carolina",37151,Randolph,Randolph County,3943,0.86,-0.7256768710813417
37021002205,"Census Tract 22.05, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,6584,0.88,-0.8075299405583997
37151030400,"Census Tract 304, Randolph County, North Carolina",37151,Randolph,Randolph County,2377,0.58,0.42026610159746786
37027031201,"Census Tract 312.01, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,4205,0.95,-1.0940156837281019
37027031202,"Census Tract 312.02, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,4074,0.96,-1.1349422184666307
37031970101,"Census Tract 9701.01, Carteret County, North Carolina",37031,Carteret,Carteret County,945,0.99,-1.2577218226822175
37051001903,"Census Tract 19.03, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2300,0.54,0.5839722405515831
37051002002,"Census Tract 20.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2469,0.52,0.6658253100286411
37051002200,"Census Tract 22, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,926,0.44,0.9932375879368724
37045951200,"Census Tract 9512, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,3484,0.62,0.25655996264335207
37145920500,"Census Tract 9205, Person County, North Carolina",37145,Person,Person County,5716,0.79,-0.43919112791163956
37147000201,"Census Tract 2.01, Pitt County, North Carolina",37147,Pitt,Pitt County,3778,0.76,-0.31641152369605274
37147000302,"Census Tract 3.02, Pitt County, North Carolina",37147,Pitt,Pitt County,5590,0.64,0.17470689316629417
37147000501,"Census Tract 5.01, Pitt County, North Carolina",37147,Pitt,Pitt County,3154,0.54,0.5839722405515831
37051002600,"Census Tract 26, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,3678,0.73,-0.19363191948046587
37145920200,"Census Tract 9202, Person County, North Carolina",37145,Person,Person County,5263,0.79,-0.43919112791163956
37155960502,"Census Tract 9605.02, Robeson County, North Carolina",37155,Robeson,Robeson County,996,0.2,1.9754744216615663
37147000502,"Census Tract 5.02, Pitt County, North Carolina",37147,Pitt,Pitt County,5428,0.69,-0.029925780526350098
37147000702,"Census Tract 7.02, Pitt County, North Carolina",37147,Pitt,Pitt County,314,0.1,2.3847397690468553
37035011802,"Census Tract 118.02, Catawba County, North Carolina",37035,Catawba,Catawba County,5698,0.91,-0.9303095447739864
37155960701,"Census Tract 9607.01, Robeson County, North Carolina",37155,Robeson,Robeson County,1838,0.31,1.5252825395377483
37155960801,"Census Tract 9608.01, Robeson County, North Carolina",37155,Robeson,Robeson County,578,0.16,2.139180560615682
37155960802,"Census Tract 9608.02, Robeson County, North Carolina",37155,Robeson,Robeson County,143,0.09,2.4256663037853845
37155961200,"Census Tract 9612, Robeson County, North Carolina",37155,Robeson,Robeson County,1674,0.51,0.70675184476717
37049961202,"Census Tract 9612.02, Craven County, North Carolina",37049,Craven,Craven County,3401,0.79,-0.43919112791163956
37051003406,"Census Tract 34.06, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1164,0.73,-0.19363191948046587
37051003408,"Census Tract 34.08, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2930,0.57,0.4611926363359968
37051003600,"Census Tract 36, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2250,0.4,1.156943726890988
37025041501,"Census Tract 415.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,7420,0.67,0.05192728895070734
37025041502,"Census Tract 415.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,6359,0.82,-0.5619707321272259
37155962002,"Census Tract 9620.02, Robeson County, North Carolina",37155,Robeson,Robeson County,374,0.12,2.3028866995697976
37157040501,"Census Tract 405.01, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,2410,0.68,0.011000754212178393
37157040601,"Census Tract 406.01, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,3449,0.89,-0.8484564752969286
37157040602,"Census Tract 406.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,3809,0.88,-0.8075299405583997
37147001002,"Census Tract 10.02, Pitt County, North Carolina",37147,Pitt,Pitt County,4449,0.69,-0.029925780526350098
37147001402,"Census Tract 14.02, Pitt County, North Carolina",37147,Pitt,Pitt County,1438,0.56,0.5021191710745253
37147001900,"Census Tract 19, Pitt County, North Carolina",37147,Pitt,Pitt County,1672,0.65,0.13378035842776523
37157040800,"Census Tract 408, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,1001,0.58,0.42026610159746786
37119005846,"Census Tract 58.46, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3370,0.84,-0.6438238016042839
37119005847,"Census Tract 58.47, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3714,0.78,-0.39826459317311064
37035011702,"Census Tract 117.02, Catawba County, North Carolina",37035,Catawba,Catawba County,5595,0.8,-0.4801176626501685
37037020402,"Census Tract 204.02, Chatham County, North Carolina",37037,Chatham,Chatham County,2823,0.58,0.42026610159746786
37025041601,"Census Tract 416.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,7274,0.89,-0.8484564752969286
37025042402,"Census Tract 424.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,3210,0.52,0.6658253100286411
37025042501,"Census Tract 425.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,3084,0.75,-0.27548498895752377
37045951503,"Census Tract 9515.03, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,2110,0.77,-0.35733805843458166
37019020505,"Census Tract 205.05, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,2735,0.65,0.13378035842776523
37087980100,"Census Tract 9801, Haywood County, North Carolina",37087,Haywood,Haywood County,0,0,2.794005116432144
37101040202,"Census Tract 402.02, Johnston County, North Carolina",37101,Johnston,Johnston County,5772,0.81,-0.5210441973886974
37013931000,"Census Tract 9310, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,4213,0.71,-0.111778850003408
37151031501,"Census Tract 315.01, Randolph County, North Carolina",37151,Randolph,Randolph County,5602,0.96,-1.1349422184666307
37159050500,"Census Tract 505, Rowan County, North Carolina",37159,Rowan,Rowan County,2465,0.67,0.05192728895070734
37159050800,"Census Tract 508, Rowan County, North Carolina",37159,Rowan,Rowan County,870,0.29,1.6071356090148061
37195001600,"Census Tract 16, Wilson County, North Carolina",37195,Wilson,Wilson County,2239,0.62,0.25655996264335207
37159050901,"Census Tract 509.01, Rowan County, North Carolina",37159,Rowan,Rowan County,4184,0.95,-1.0940156837281019
37159050904,"Census Tract 509.04, Rowan County, North Carolina",37159,Rowan,Rowan County,2305,0.98,-1.2167952879436885
37081015402,"Census Tract 154.02, Guilford County, North Carolina",37081,Guilford,Guilford County,3991,0.47,0.8704579837212858
37045951601,"Census Tract 9516.01, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,2842,0.65,0.13378035842776523
37049960404,"Census Tract 9604.04, Craven County, North Carolina",37049,Craven,Craven County,2321,0.77,-0.35733805843458166
37049961201,"Census Tract 9612.01, Craven County, North Carolina",37049,Craven,Craven County,2305,0.8,-0.4801176626501685
37051000800,"Census Tract 8, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1764,0.68,0.011000754212178393
37021003205,"Census Tract 32.05, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1142,0.97,-1.1758687532051597
37045950400,"Census Tract 9504, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,5541,0.76,-0.31641152369605274
37045950700,"Census Tract 9507, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,4871,0.69,-0.029925780526350098
37081015600,"Census Tract 156, Guilford County, North Carolina",37081,Guilford,Guilford County,9040,0.87,-0.7666034058198706
37081017200,"Census Tract 172, Guilford County, North Carolina",37081,Guilford,Guilford County,5162,0.68,0.011000754212178393
37031970703,"Census Tract 9707.03, Carteret County, North Carolina",37031,Carteret,Carteret County,4607,0.85,-0.6847503363428128
37195001000,"Census Tract 10, Wilson County, North Carolina",37195,Wilson,Wilson County,835,0.52,0.6658253100286411
37195001100,"Census Tract 11, Wilson County, North Carolina",37195,Wilson,Wilson County,943,0.57,0.4611926363359968
37159051101,"Census Tract 511.01, Rowan County, North Carolina",37159,Rowan,Rowan County,5889,0.97,-1.1758687532051597
37143920202,"Census Tract 9202.02, Perquimans County, North Carolina",37143,Perquimans,Perquimans County,3148,0.77,-0.35733805843458166
37035010202,"Census Tract 102.02, Catawba County, North Carolina",37035,Catawba,Catawba County,6221,0.73,-0.19363191948046587
37035010302,"Census Tract 103.02, Catawba County, North Carolina",37035,Catawba,Catawba County,4910,0.83,-0.6028972668657548
37035010501,"Census Tract 105.01, Catawba County, North Carolina",37035,Catawba,Catawba County,3587,0.94,-1.0530891489895728
37035010700,"Census Tract 107, Catawba County, North Carolina",37035,Catawba,Catawba County,1461,0.66,0.09285382368923628
37001021101,"Census Tract 211.01, Alamance County, North Carolina",37001,Alamance,Alamance County,1617,0.63,0.21563342790482312
37001021201,"Census Tract 212.01, Alamance County, North Carolina",37001,Alamance,Alamance County,3195,0.58,0.42026610159746786
37001021204,"Census Tract 212.04, Alamance County, North Carolina",37001,Alamance,Alamance County,3527,0.79,-0.43919112791163956
37001021206,"Census Tract 212.06, Alamance County, North Carolina",37001,Alamance,Alamance County,3526,0.69,-0.029925780526350098
37019020102,"Census Tract 201.02, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,3474,0.77,-0.35733805843458166
37051980100,"Census Tract 9801, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0,0,2.794005116432144
37019020203,"Census Tract 202.03, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,2172,0.81,-0.5210441973886974
37019020303,"Census Tract 203.03, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,3355,0.91,-0.9303095447739864
37019020304,"Census Tract 203.04, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,7549,0.99,-1.2577218226822175
37019020306,"Census Tract 203.06, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,2083,0.92,-0.9712360795125154
37051002300,"Census Tract 23, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1751,0.39,1.197870261629517
