Month Year,Area Type (table sort),Area,Claim Type,Attribute Category,Attribute,Value
Sep-20,County,Burke,Initial Claims,Age,25 to 34,116
Sep-20,County,Burke,Initial Claims,Age,Less than 25,57
Sep-20,County,Burke,Initial Claims,Industry,Unclassified / Unknown,136
Sep-20,County,Burke,Initial Claims,Industry,"Trade, Transportation, & Utilities",43
Sep-20,County,Burke,Initial Claims,Industry,Public Administration,8
Sep-20,County,Burke,Initial Claims,Industry,Professional & Business Services,71
Sep-20,County,Burke,Initial Claims,Industry,Other Services,
Sep-20,County,Burke,Initial Claims,Industry,Natural Resources & Mining,0
Sep-20,County,Burke,Initial Claims,Industry,Manufacturing,110
Sep-20,County,Burke,Initial Claims,Industry,Leisure & Hospitality,33
Sep-20,County,Burke,Initial Claims,Industry,Information,
Sep-20,County,Burke,Initial Claims,Industry,Financial Activities,
Sep-20,County,Burke,Initial Claims,Industry,Educational  & Health Services,44
Sep-20,County,Burke,Initial Claims,Industry,Construction,14
Sep-20,County,Cabarrus,Initial Claims,Claimants,Total Claimants,1214
Sep-20,County,Cabarrus,Initial Claims,COVID,COVID-19 Claimants,611
Sep-20,County,Cabarrus,Initial Claims,Gender,Other,
Sep-20,County,Cabarrus,Initial Claims,Gender,Male,614
Sep-20,County,Cabarrus,Initial Claims,Gender,Female,
Sep-20,County,Cabarrus,Initial Claims,Race,Race Unknown,126
Sep-20,County,Cabarrus,Initial Claims,Race,Other Race,85
Sep-20,County,Cabarrus,Initial Claims,Race,White,576
Sep-20,County,Cabarrus,Initial Claims,Race,Black,427
Sep-20,County,Cabarrus,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,97
Sep-20,County,Cabarrus,Initial Claims,Hispanic Origin,Not Hispanic,1003
Sep-20,County,Cabarrus,Initial Claims,Hispanic Origin,Hispanic,114
Sep-20,County,Cabarrus,Initial Claims,Age,65+,68
Sep-20,County,Cabarrus,Initial Claims,Age,60 to 64,64
Sep-20,County,Cabarrus,Initial Claims,Age,55 to 59,85
Sep-20,County,Cabarrus,Initial Claims,Age,45 to 54,203
Sep-20,County,Cabarrus,Initial Claims,Age,35 to 44,244
Sep-20,County,Cabarrus,Initial Claims,Age,25 to 34,348
Sep-20,County,Cabarrus,Initial Claims,Age,Less than 25,202
Sep-20,County,Cabarrus,Initial Claims,Industry,Unclassified / Unknown,302
Sep-20,County,Cabarrus,Initial Claims,Industry,"Trade, Transportation, & Utilities",261
Sep-20,County,Cabarrus,Initial Claims,Industry,Public Administration,7
Sep-20,County,Cabarrus,Initial Claims,Industry,Professional & Business Services,148
Sep-20,County,Cabarrus,Initial Claims,Industry,Other Services,25
Sep-20,County,Cabarrus,Initial Claims,Industry,Natural Resources & Mining,7
Sep-20,County,Cabarrus,Initial Claims,Industry,Manufacturing,69
Sep-20,County,Cabarrus,Initial Claims,Industry,Leisure & Hospitality,149
Sep-20,County,Cabarrus,Initial Claims,Industry,Information,25
Sep-20,County,Cabarrus,Initial Claims,Industry,Financial Activities,42
Sep-20,County,Cabarrus,Initial Claims,Industry,Educational  & Health Services,130
Sep-20,County,Cabarrus,Initial Claims,Industry,Construction,50
Sep-20,County,Caldwell,Initial Claims,Claimants,Total Claimants,572
Sep-20,County,Caldwell,Initial Claims,COVID,COVID-19 Claimants,321
Sep-20,County,Caldwell,Initial Claims,Gender,Other,
Sep-20,County,Caldwell,Initial Claims,Gender,Male,317
Sep-20,County,Caldwell,Initial Claims,Gender,Female,
Sep-20,County,Caldwell,Initial Claims,Race,Race Unknown,24
Sep-20,County,Caldwell,Initial Claims,Race,Other Race,22
Sep-20,County,Caldwell,Initial Claims,Race,White,466
Sep-20,County,Caldwell,Initial Claims,Race,Black,60
Sep-20,County,Caldwell,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,35
Sep-20,County,Caldwell,Initial Claims,Hispanic Origin,Not Hispanic,505
Sep-20,County,Caldwell,Initial Claims,Hispanic Origin,Hispanic,32
Sep-20,County,Caldwell,Initial Claims,Age,65+,25
Sep-20,County,Caldwell,Initial Claims,Age,60 to 64,32
Sep-20,County,Caldwell,Initial Claims,Age,55 to 59,51
Sep-20,County,Caldwell,Initial Claims,Age,45 to 54,137
Sep-20,County,Caldwell,Initial Claims,Age,35 to 44,118
Sep-20,County,Caldwell,Initial Claims,Age,25 to 34,146
Sep-20,County,Caldwell,Initial Claims,Age,Less than 25,63
Sep-20,County,Caldwell,Initial Claims,Industry,Unclassified / Unknown,136
Sep-20,County,Caldwell,Initial Claims,Industry,"Trade, Transportation, & Utilities",60
Sep-20,County,Caldwell,Initial Claims,Industry,Public Administration,
Sep-20,County,Caldwell,Initial Claims,Industry,Professional & Business Services,81
Sep-20,County,Caldwell,Initial Claims,Industry,Other Services,8
Sep-20,County,Caldwell,Initial Claims,Industry,Natural Resources & Mining,
Sep-20,County,Caldwell,Initial Claims,Industry,Manufacturing,172
Sep-20,County,Caldwell,Initial Claims,Industry,Leisure & Hospitality,33
Sep-20,County,Caldwell,Initial Claims,Industry,Information,
Sep-20,County,Caldwell,Initial Claims,Industry,Financial Activities,7
Sep-20,County,Caldwell,Initial Claims,Industry,Educational  & Health Services,52
Sep-20,County,Caldwell,Initial Claims,Industry,Construction,16
Sep-20,County,Camden,Initial Claims,Claimants,Total Claimants,27
Sep-20,County,Camden,Initial Claims,COVID,COVID-19 Claimants,14
Sep-20,County,Camden,Initial Claims,Gender,Other,0
Sep-20,County,Camden,Initial Claims,Gender,Male,11
Sep-20,County,Camden,Initial Claims,Gender,Female,16
Sep-20,County,Camden,Initial Claims,Race,Race Unknown,
Sep-20,County,Camden,Initial Claims,Race,Other Race,
Sep-20,County,Camden,Initial Claims,Race,White,19
Sep-20,County,Camden,Initial Claims,Race,Black,5
Sep-20,County,Camden,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,
Sep-20,County,Camden,Initial Claims,Hispanic Origin,Not Hispanic,
Sep-20,County,Camden,Initial Claims,Hispanic Origin,Hispanic,
Sep-20,County,Camden,Initial Claims,Age,65+,0
Sep-20,County,Camden,Initial Claims,Age,60 to 64,
Sep-20,County,Camden,Initial Claims,Age,55 to 59,
Sep-20,County,Camden,Initial Claims,Age,45 to 54,10
Sep-20,County,Camden,Initial Claims,Age,35 to 44,7
Sep-20,County,Camden,Initial Claims,Age,25 to 34,
Sep-20,County,Camden,Initial Claims,Age,Less than 25,
Sep-20,County,Camden,Initial Claims,Industry,Unclassified / Unknown,
Sep-20,County,Camden,Initial Claims,Industry,"Trade, Transportation, & Utilities",5
Sep-20,County,Camden,Initial Claims,Industry,Public Administration,
Sep-20,County,Camden,Initial Claims,Industry,Professional & Business Services,
Sep-20,County,Camden,Initial Claims,Industry,Other Services,
Sep-20,County,Camden,Initial Claims,Industry,Natural Resources & Mining,0
Sep-20,County,Camden,Initial Claims,Industry,Manufacturing,0
Sep-20,County,Camden,Initial Claims,Industry,Leisure & Hospitality,
Sep-20,County,Camden,Initial Claims,Industry,Information,0
Sep-20,County,Camden,Initial Claims,Industry,Financial Activities,
Sep-20,County,Camden,Initial Claims,Industry,Educational  & Health Services,6
Sep-20,County,Camden,Initial Claims,Industry,Construction,
Sep-20,County,Carteret,Initial Claims,Claimants,Total Claimants,271
Sep-20,County,Carteret,Initial Claims,COVID,COVID-19 Claimants,130
Sep-20,County,Carteret,Initial Claims,Gender,Other,
Sep-20,County,Carteret,Initial Claims,Gender,Male,
Sep-20,County,Carteret,Initial Claims,Gender,Female,149
Sep-20,County,Carteret,Initial Claims,Race,Race Unknown,14
Sep-20,County,Carteret,Initial Claims,Race,Other Race,16
Sep-20,County,Carteret,Initial Claims,Race,White,207
Sep-20,County,Carteret,Initial Claims,Race,Black,34
Sep-20,County,Carteret,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,20
Sep-20,County,Carteret,Initial Claims,Hispanic Origin,Not Hispanic,241
Sep-20,County,Carteret,Initial Claims,Hispanic Origin,Hispanic,10
Sep-20,County,Carteret,Initial Claims,Age,65+,20
Sep-20,County,Carteret,Initial Claims,Age,60 to 64,9
Sep-20,County,Carteret,Initial Claims,Age,55 to 59,28
Sep-20,County,Carteret,Initial Claims,Age,45 to 54,57
Sep-20,County,Carteret,Initial Claims,Age,35 to 44,56
Sep-20,County,Carteret,Initial Claims,Age,25 to 34,65
Sep-20,County,Carteret,Initial Claims,Age,Less than 25,36
Sep-20,County,Carteret,Initial Claims,Industry,Unclassified / Unknown,98
Sep-20,County,Carteret,Initial Claims,Industry,"Trade, Transportation, & Utilities",34
Sep-20,County,Carteret,Initial Claims,Industry,Public Administration,
Sep-20,County,Carteret,Initial Claims,Industry,Professional & Business Services,20
Sep-20,County,Carteret,Initial Claims,Industry,Other Services,
Sep-20,County,Carteret,Initial Claims,Industry,Natural Resources & Mining,0
Sep-20,County,Carteret,Initial Claims,Industry,Manufacturing,9
Sep-20,County,Carteret,Initial Claims,Industry,Leisure & Hospitality,56
Sep-20,County,Carteret,Initial Claims,Industry,Information,0
Sep-20,County,Carteret,Initial Claims,Industry,Financial Activities,9
Sep-20,County,Carteret,Initial Claims,Industry,Educational  & Health Services,26
Sep-20,County,Carteret,Initial Claims,Industry,Construction,11
Sep-20,County,Caswell,Initial Claims,Claimants,Total Claimants,114
Sep-20,County,Caswell,Initial Claims,COVID,COVID-19 Claimants,60
Sep-20,County,Caswell,Initial Claims,Gender,Other,0
Sep-20,County,Caswell,Initial Claims,Gender,Male,
Sep-20,County,Caswell,Initial Claims,Gender,Female,
Sep-20,County,Caswell,Initial Claims,Race,Race Unknown,
Sep-20,County,Caswell,Initial Claims,Race,Other Race,
Sep-20,County,Caswell,Initial Claims,Race,White,57
Sep-20,County,Caswell,Initial Claims,Race,Black,55
Sep-20,County,Caswell,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,
Sep-20,County,Caswell,Initial Claims,Hispanic Origin,Not Hispanic,105
Sep-20,County,Caswell,Initial Claims,Hispanic Origin,Hispanic,
Sep-20,County,Caswell,Initial Claims,Age,65+,10
Sep-20,County,Caswell,Initial Claims,Age,60 to 64,9
Sep-20,County,Caswell,Initial Claims,Age,55 to 59,12
Sep-20,County,Caswell,Initial Claims,Age,45 to 54,23
Sep-20,County,Caswell,Initial Claims,Age,35 to 44,13
Sep-20,County,Caswell,Initial Claims,Age,25 to 34,31
Sep-20,County,Caswell,Initial Claims,Age,Less than 25,16
Sep-20,County,Caswell,Initial Claims,Industry,Unclassified / Unknown,34
Sep-20,County,Caswell,Initial Claims,Industry,"Trade, Transportation, & Utilities",16
Sep-20,County,Caswell,Initial Claims,Industry,Public Administration,
Sep-20,County,Caswell,Initial Claims,Industry,Professional & Business Services,14
Sep-20,County,Caswell,Initial Claims,Industry,Other Services,
Sep-20,County,Caswell,Initial Claims,Industry,Natural Resources & Mining,0
Sep-20,County,Caswell,Initial Claims,Industry,Manufacturing,20
Sep-20,County,Caswell,Initial Claims,Industry,Leisure & Hospitality,7
Sep-20,County,Caswell,Initial Claims,Industry,Information,
Sep-20,County,Caswell,Initial Claims,Industry,Financial Activities,
Sep-20,County,Caswell,Initial Claims,Industry,Educational  & Health Services,16
Sep-20,County,Caswell,Initial Claims,Industry,Construction,
Sep-20,County,Catawba,Initial Claims,Claimants,Total Claimants,1016
Sep-20,County,Catawba,Initial Claims,COVID,COVID-19 Claimants,585
Sep-20,County,Catawba,Initial Claims,Gender,Other,
Sep-20,County,Catawba,Initial Claims,Gender,Male,511
Sep-20,County,Catawba,Initial Claims,Gender,Female,
Sep-20,County,Catawba,Initial Claims,Race,Race Unknown,75
Sep-20,County,Catawba,Initial Claims,Race,Other Race,77
Sep-20,County,Catawba,Initial Claims,Race,White,710
Sep-20,County,Catawba,Initial Claims,Race,Black,154
Sep-20,County,Catawba,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,77
Sep-20,County,Catawba,Initial Claims,Hispanic Origin,Not Hispanic,842
Sep-20,County,Catawba,Initial Claims,Hispanic Origin,Hispanic,97
Sep-20,County,Catawba,Initial Claims,Age,65+,63
Sep-20,County,Catawba,Initial Claims,Age,60 to 64,71
Sep-20,County,Catawba,Initial Claims,Age,55 to 59,110
Sep-20,County,Catawba,Initial Claims,Age,45 to 54,164
Sep-20,County,Catawba,Initial Claims,Age,35 to 44,213
Sep-20,County,Catawba,Initial Claims,Age,25 to 34,267
Sep-20,County,Catawba,Initial Claims,Age,Less than 25,128
Sep-20,County,Catawba,Initial Claims,Industry,Unclassified / Unknown,217
Sep-20,County,Catawba,Initial Claims,Industry,"Trade, Transportation, & Utilities",132
Sep-20,County,Catawba,Initial Claims,Industry,Public Administration,
Sep-20,County,Catawba,Initial Claims,Industry,Professional & Business Services,136
Sep-20,County,Catawba,Initial Claims,Industry,Other Services,20
Sep-20,County,Catawba,Initial Claims,Industry,Natural Resources & Mining,
Sep-20,County,Catawba,Initial Claims,Industry,Manufacturing,269
Sep-20,County,Catawba,Initial Claims,Industry,Leisure & Hospitality,105
Sep-20,County,Catawba,Initial Claims,Industry,Information,
Sep-20,County,Catawba,Initial Claims,Industry,Financial Activities,14
Sep-20,County,Catawba,Initial Claims,Industry,Educational  & Health Services,74
Sep-20,County,Catawba,Initial Claims,Industry,Construction,40
Sep-20,County,Chatham,Initial Claims,Claimants,Total Claimants,215
Sep-20,County,Chatham,Initial Claims,COVID,COVID-19 Claimants,105
Sep-20,County,Chatham,Initial Claims,Gender,Other,0
Sep-20,County,Chatham,Initial Claims,Gender,Male,98
Sep-20,County,Chatham,Initial Claims,Gender,Female,117
Sep-20,County,Chatham,Initial Claims,Race,Race Unknown,26
Sep-20,County,Chatham,Initial Claims,Race,Other Race,6
Sep-20,County,Chatham,Initial Claims,Race,White,129
Sep-20,County,Chatham,Initial Claims,Race,Black,54
Sep-20,County,Chatham,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,19
Sep-20,County,Chatham,Initial Claims,Hispanic Origin,Not Hispanic,176
Sep-20,County,Chatham,Initial Claims,Hispanic Origin,Hispanic,20
Sep-20,County,Chatham,Initial Claims,Age,65+,20
Sep-20,County,Chatham,Initial Claims,Age,60 to 64,20
Sep-20,County,Chatham,Initial Claims,Age,55 to 59,18
Sep-20,County,Chatham,Initial Claims,Age,45 to 54,43
Sep-20,County,Chatham,Initial Claims,Age,35 to 44,49
Sep-20,County,Chatham,Initial Claims,Age,25 to 34,36
Sep-20,County,Chatham,Initial Claims,Age,Less than 25,29
Sep-20,County,Chatham,Initial Claims,Industry,Unclassified / Unknown,58
Sep-20,County,Chatham,Initial Claims,Industry,"Trade, Transportation, & Utilities",25
Sep-20,County,Chatham,Initial Claims,Industry,Public Administration,
Sep-20,County,Chatham,Initial Claims,Industry,Professional & Business Services,17
Sep-20,County,Chatham,Initial Claims,Industry,Other Services,5
Sep-20,County,Chatham,Initial Claims,Industry,Natural Resources & Mining,
Sep-20,County,Chatham,Initial Claims,Industry,Manufacturing,37
Sep-20,County,Chatham,Initial Claims,Industry,Leisure & Hospitality,19
Sep-20,County,Chatham,Initial Claims,Industry,Information,0
Sep-20,County,Chatham,Initial Claims,Industry,Financial Activities,
Sep-20,County,Chatham,Initial Claims,Industry,Educational  & Health Services,28
Sep-20,County,Chatham,Initial Claims,Industry,Construction,13
Sep-20,County,Cherokee,Initial Claims,Claimants,Total Claimants,119
Sep-20,County,Cherokee,Initial Claims,COVID,COVID-19 Claimants,64
Sep-20,County,Cherokee,Initial Claims,Gender,Other,
Sep-20,County,Cherokee,Initial Claims,Gender,Male,69
Sep-20,County,Cherokee,Initial Claims,Gender,Female,
Sep-20,County,Cherokee,Initial Claims,Race,Race Unknown,10
Sep-20,County,Cherokee,Initial Claims,Race,Other Race,7
Sep-20,County,Cherokee,Initial Claims,Race,White,92
Sep-20,County,Cherokee,Initial Claims,Race,Black,10
Sep-20,County,Cherokee,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,17
Sep-20,County,Cherokee,Initial Claims,Hispanic Origin,Not Hispanic,96
Sep-20,County,Cherokee,Initial Claims,Hispanic Origin,Hispanic,6
Sep-20,County,Cherokee,Initial Claims,Age,65+,10
Sep-20,County,Cherokee,Initial Claims,Age,60 to 64,6
Sep-20,County,Cherokee,Initial Claims,Age,55 to 59,7
Sep-20,County,Cherokee,Initial Claims,Age,45 to 54,25
Sep-20,County,Cherokee,Initial Claims,Age,35 to 44,29
Sep-20,County,Cherokee,Initial Claims,Age,25 to 34,30
Sep-20,County,Cherokee,Initial Claims,Age,Less than 25,12
Sep-20,County,Cherokee,Initial Claims,Industry,Unclassified / Unknown,48
Sep-20,County,Cherokee,Initial Claims,Industry,"Trade, Transportation, & Utilities",16
Sep-20,County,Cherokee,Initial Claims,Industry,Public Administration,
Sep-20,County,Cherokee,Initial Claims,Industry,Professional & Business Services,6
Sep-20,County,Cherokee,Initial Claims,Industry,Other Services,0
Sep-20,County,Cherokee,Initial Claims,Industry,Natural Resources & Mining,0
Sep-20,County,Cherokee,Initial Claims,Industry,Manufacturing,6
Sep-20,County,Cherokee,Initial Claims,Industry,Leisure & Hospitality,26
Sep-20,County,Cherokee,Initial Claims,Industry,Information,
Sep-20,County,Cherokee,Initial Claims,Industry,Financial Activities,0
Sep-20,County,Cherokee,Initial Claims,Industry,Educational  & Health Services,6
Sep-20,County,Cherokee,Initial Claims,Industry,Construction,7
Sep-20,County,Chowan,Initial Claims,Claimants,Total Claimants,84
Sep-20,County,Chowan,Initial Claims,COVID,COVID-19 Claimants,39
Sep-20,County,Chowan,Initial Claims,Gender,Other,
Sep-20,County,Chowan,Initial Claims,Gender,Male,
Sep-20,County,Chowan,Initial Claims,Gender,Female,45
Sep-20,County,Chowan,Initial Claims,Race,Race Unknown,
Sep-20,County,Chowan,Initial Claims,Race,Other Race,
Sep-20,County,Chowan,Initial Claims,Race,White,32
Sep-20,County,Chowan,Initial Claims,Race,Black,46
Sep-20,County,Chowan,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,
Sep-20,County,Chowan,Initial Claims,Hispanic Origin,Not Hispanic,74
Sep-20,County,Chowan,Initial Claims,Hispanic Origin,Hispanic,
Sep-20,County,Chowan,Initial Claims,Age,65+,9
Sep-20,County,Chowan,Initial Claims,Age,60 to 64,
Sep-20,County,Chowan,Initial Claims,Age,55 to 59,
Sep-20,County,Chowan,Initial Claims,Age,45 to 54,9
Sep-20,County,Chowan,Initial Claims,Age,35 to 44,24
Sep-20,County,Chowan,Initial Claims,Age,25 to 34,18
Sep-20,County,Chowan,Initial Claims,Age,Less than 25,15
Sep-20,County,Chowan,Initial Claims,Industry,Unclassified / Unknown,26
Sep-20,County,Chowan,Initial Claims,Industry,"Trade, Transportation, & Utilities",18
Sep-20,County,Chowan,Initial Claims,Industry,Public Administration,
Sep-20,County,Chowan,Initial Claims,Industry,Professional & Business Services,8
Sep-20,County,Chowan,Initial Claims,Industry,Other Services,0
Sep-20,County,Chowan,Initial Claims,Industry,Natural Resources & Mining,
Sep-20,County,Chowan,Initial Claims,Industry,Manufacturing,8
Sep-20,County,Chowan,Initial Claims,Industry,Leisure & Hospitality,10
Sep-20,County,Chowan,Initial Claims,Industry,Information,0
Sep-20,County,Chowan,Initial Claims,Industry,Financial Activities,
Sep-20,County,Chowan,Initial Claims,Industry,Educational  & Health Services,8
Sep-20,County,Chowan,Initial Claims,Industry,Construction,
