Month Year,Area Type (table sort),Area,Claim Type,Attribute Category,Attribute,Value
Sep-20,County,Buncombe,Continued Claims,Industry,Educational  & Health Services,449
Sep-20,County,Buncombe,Continued Claims,Industry,Construction,84
Sep-20,County,Burke,Continued Claims,Claims,Total Cont. Weeks Claimed,2496
Sep-20,County,Burke,Continued Claims,Claimants,Total Claimants,1082
Sep-20,County,Burke,Continued Claims,COVID,COVID-19 Claimants,706
Sep-20,County,Burke,Continued Claims,Gender,Other,0
Sep-20,County,Burke,Continued Claims,Gender,Male,543
Sep-20,County,Burke,Continued Claims,Gender,Female,539
Sep-20,County,Burke,Continued Claims,Race,Race Unknown,67
Sep-20,County,Burke,Continued Claims,Race,Other Race,52
Sep-20,County,Burke,Continued Claims,Race,White,854
Sep-20,County,Burke,Continued Claims,Race,Black,109
Sep-20,County,Burke,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,54
Sep-20,County,Burke,Continued Claims,Hispanic Origin,Not Hispanic,961
Sep-20,County,Burke,Continued Claims,Hispanic Origin,Hispanic,67
Sep-20,County,Burke,Continued Claims,Age,65+,47
Sep-20,County,Burke,Continued Claims,Age,60 to 64,68
Sep-20,County,Burke,Continued Claims,Age,55 to 59,120
Sep-20,County,Burke,Continued Claims,Age,45 to 54,238
Sep-20,County,Burke,Continued Claims,Age,35 to 44,241
Sep-20,County,Burke,Continued Claims,Age,25 to 34,271
Sep-20,County,Burke,Continued Claims,Age,Less than 25,97
Sep-20,County,Burke,Continued Claims,Industry,Unclassified / Unknown,222
Sep-20,County,Burke,Continued Claims,Industry,"Trade, Transportation, & Utilities",99
Sep-20,County,Burke,Continued Claims,Industry,Public Administration,18
Sep-20,County,Burke,Continued Claims,Industry,Professional & Business Services,126
Sep-20,County,Burke,Continued Claims,Industry,Other Services,20
Sep-20,County,Burke,Continued Claims,Industry,Natural Resources & Mining,
Sep-20,County,Burke,Continued Claims,Industry,Manufacturing,313
Sep-20,County,Burke,Continued Claims,Industry,Leisure & Hospitality,123
Sep-20,County,Burke,Continued Claims,Industry,Information,6
Sep-20,County,Burke,Continued Claims,Industry,Financial Activities,
Sep-20,County,Burke,Continued Claims,Industry,Educational  & Health Services,115
Sep-20,County,Burke,Continued Claims,Industry,Construction,20
Sep-20,County,Cabarrus,Continued Claims,Claims,Total Cont. Weeks Claimed,7575
Sep-20,County,Cabarrus,Continued Claims,Claimants,Total Claimants,2925
Sep-20,County,Cabarrus,Continued Claims,COVID,COVID-19 Claimants,1723
Sep-20,County,Cabarrus,Continued Claims,Gender,Other,7
Sep-20,County,Cabarrus,Continued Claims,Gender,Male,1376
Sep-20,County,Cabarrus,Continued Claims,Gender,Female,1542
Sep-20,County,Cabarrus,Continued Claims,Race,Race Unknown,256
Sep-20,County,Cabarrus,Continued Claims,Race,Other Race,184
Sep-20,County,Cabarrus,Continued Claims,Race,White,1329
Sep-20,County,Cabarrus,Continued Claims,Race,Black,1156
Sep-20,County,Cabarrus,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,216
Sep-20,County,Cabarrus,Continued Claims,Hispanic Origin,Not Hispanic,2506
Sep-20,County,Cabarrus,Continued Claims,Hispanic Origin,Hispanic,203
Sep-20,County,Cabarrus,Continued Claims,Age,65+,134
Sep-20,County,Cabarrus,Continued Claims,Age,60 to 64,174
Sep-20,County,Cabarrus,Continued Claims,Age,55 to 59,220
Sep-20,County,Cabarrus,Continued Claims,Age,45 to 54,500
Sep-20,County,Cabarrus,Continued Claims,Age,35 to 44,650
Sep-20,County,Cabarrus,Continued Claims,Age,25 to 34,838
Sep-20,County,Cabarrus,Continued Claims,Age,Less than 25,409
Sep-20,County,Cabarrus,Continued Claims,Industry,Unclassified / Unknown,466
Sep-20,County,Cabarrus,Continued Claims,Industry,"Trade, Transportation, & Utilities",635
Sep-20,County,Cabarrus,Continued Claims,Industry,Public Administration,17
Sep-20,County,Cabarrus,Continued Claims,Industry,Professional & Business Services,461
Sep-20,County,Cabarrus,Continued Claims,Industry,Other Services,101
Sep-20,County,Cabarrus,Continued Claims,Industry,Natural Resources & Mining,32
Sep-20,County,Cabarrus,Continued Claims,Industry,Manufacturing,201
Sep-20,County,Cabarrus,Continued Claims,Industry,Leisure & Hospitality,426
Sep-20,County,Cabarrus,Continued Claims,Industry,Information,37
Sep-20,County,Cabarrus,Continued Claims,Industry,Financial Activities,74
Sep-20,County,Cabarrus,Continued Claims,Industry,Educational  & Health Services,342
Sep-20,County,Cabarrus,Continued Claims,Industry,Construction,137
Sep-20,County,Caldwell,Continued Claims,Claims,Total Cont. Weeks Claimed,3379
Sep-20,County,Caldwell,Continued Claims,Claimants,Total Claimants,1601
Sep-20,County,Caldwell,Continued Claims,COVID,COVID-19 Claimants,1140
Sep-20,County,Caldwell,Continued Claims,Gender,Other,0
Sep-20,County,Caldwell,Continued Claims,Gender,Male,837
Sep-20,County,Caldwell,Continued Claims,Gender,Female,764
Sep-20,County,Caldwell,Continued Claims,Race,Race Unknown,67
Sep-20,County,Caldwell,Continued Claims,Race,Other Race,52
Sep-20,County,Caldwell,Continued Claims,Race,White,1339
Sep-20,County,Caldwell,Continued Claims,Race,Black,143
Sep-20,County,Caldwell,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,105
Sep-20,County,Caldwell,Continued Claims,Hispanic Origin,Not Hispanic,1428
Sep-20,County,Caldwell,Continued Claims,Hispanic Origin,Hispanic,68
Sep-20,County,Caldwell,Continued Claims,Age,65+,79
Sep-20,County,Caldwell,Continued Claims,Age,60 to 64,155
Sep-20,County,Caldwell,Continued Claims,Age,55 to 59,189
Sep-20,County,Caldwell,Continued Claims,Age,45 to 54,398
Sep-20,County,Caldwell,Continued Claims,Age,35 to 44,310
Sep-20,County,Caldwell,Continued Claims,Age,25 to 34,353
Sep-20,County,Caldwell,Continued Claims,Age,Less than 25,117
Sep-20,County,Caldwell,Continued Claims,Industry,Unclassified / Unknown,344
Sep-20,County,Caldwell,Continued Claims,Industry,"Trade, Transportation, & Utilities",128
Sep-20,County,Caldwell,Continued Claims,Industry,Public Administration,
Sep-20,County,Caldwell,Continued Claims,Industry,Professional & Business Services,171
Sep-20,County,Caldwell,Continued Claims,Industry,Other Services,22
Sep-20,County,Caldwell,Continued Claims,Industry,Natural Resources & Mining,
Sep-20,County,Caldwell,Continued Claims,Industry,Manufacturing,671
Sep-20,County,Caldwell,Continued Claims,Industry,Leisure & Hospitality,99
Sep-20,County,Caldwell,Continued Claims,Industry,Information,5
Sep-20,County,Caldwell,Continued Claims,Industry,Financial Activities,14
Sep-20,County,Caldwell,Continued Claims,Industry,Educational  & Health Services,106
Sep-20,County,Caldwell,Continued Claims,Industry,Construction,39
Sep-20,County,Camden,Continued Claims,Claims,Total Cont. Weeks Claimed,141
Sep-20,County,Camden,Continued Claims,Claimants,Total Claimants,51
Sep-20,County,Camden,Continued Claims,COVID,COVID-19 Claimants,34
Sep-20,County,Camden,Continued Claims,Gender,Other,0
Sep-20,County,Camden,Continued Claims,Gender,Male,23
Sep-20,County,Camden,Continued Claims,Gender,Female,28
Sep-20,County,Camden,Continued Claims,Race,Race Unknown,
Sep-20,County,Camden,Continued Claims,Race,Other Race,
Sep-20,County,Camden,Continued Claims,Race,White,40
Sep-20,County,Camden,Continued Claims,Race,Black,
Sep-20,County,Camden,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,7
Sep-20,County,Camden,Continued Claims,Hispanic Origin,Not Hispanic,44
Sep-20,County,Camden,Continued Claims,Hispanic Origin,Hispanic,0
Sep-20,County,Camden,Continued Claims,Age,65+,
Sep-20,County,Camden,Continued Claims,Age,60 to 64,
Sep-20,County,Camden,Continued Claims,Age,55 to 59,6
Sep-20,County,Camden,Continued Claims,Age,45 to 54,
Sep-20,County,Camden,Continued Claims,Age,35 to 44,11
Sep-20,County,Camden,Continued Claims,Age,25 to 34,10
Sep-20,County,Camden,Continued Claims,Age,Less than 25,7
Sep-20,County,Camden,Continued Claims,Industry,Unclassified / Unknown,10
Sep-20,County,Camden,Continued Claims,Industry,"Trade, Transportation, & Utilities",8
Sep-20,County,Camden,Continued Claims,Industry,Public Administration,
Sep-20,County,Camden,Continued Claims,Industry,Professional & Business Services,7
Sep-20,County,Camden,Continued Claims,Industry,Other Services,0
Sep-20,County,Camden,Continued Claims,Industry,Natural Resources & Mining,0
Sep-20,County,Camden,Continued Claims,Industry,Manufacturing,
Sep-20,County,Camden,Continued Claims,Industry,Leisure & Hospitality,5
Sep-20,County,Camden,Continued Claims,Industry,Information,0
Sep-20,County,Camden,Continued Claims,Industry,Financial Activities,5
Sep-20,County,Camden,Continued Claims,Industry,Educational  & Health Services,8
Sep-20,County,Camden,Continued Claims,Industry,Construction,
Sep-20,County,Carteret,Continued Claims,Claims,Total Cont. Weeks Claimed,1251
Sep-20,County,Carteret,Continued Claims,Claimants,Total Claimants,481
Sep-20,County,Carteret,Continued Claims,COVID,COVID-19 Claimants,273
Sep-20,County,Carteret,Continued Claims,Gender,Other,
Sep-20,County,Carteret,Continued Claims,Gender,Male,
Sep-20,County,Carteret,Continued Claims,Gender,Female,264
Sep-20,County,Carteret,Continued Claims,Race,Race Unknown,22
Sep-20,County,Carteret,Continued Claims,Race,Other Race,20
Sep-20,County,Carteret,Continued Claims,Race,White,381
Sep-20,County,Carteret,Continued Claims,Race,Black,58
Sep-20,County,Carteret,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,34
Sep-20,County,Carteret,Continued Claims,Hispanic Origin,Not Hispanic,433
Sep-20,County,Carteret,Continued Claims,Hispanic Origin,Hispanic,14
Sep-20,County,Carteret,Continued Claims,Age,65+,37
Sep-20,County,Carteret,Continued Claims,Age,60 to 64,36
Sep-20,County,Carteret,Continued Claims,Age,55 to 59,51
Sep-20,County,Carteret,Continued Claims,Age,45 to 54,87
Sep-20,County,Carteret,Continued Claims,Age,35 to 44,102
Sep-20,County,Carteret,Continued Claims,Age,25 to 34,125
Sep-20,County,Carteret,Continued Claims,Age,Less than 25,43
Sep-20,County,Carteret,Continued Claims,Industry,Unclassified / Unknown,121
Sep-20,County,Carteret,Continued Claims,Industry,"Trade, Transportation, & Utilities",78
Sep-20,County,Carteret,Continued Claims,Industry,Public Administration,17
Sep-20,County,Carteret,Continued Claims,Industry,Professional & Business Services,55
Sep-20,County,Carteret,Continued Claims,Industry,Other Services,11
Sep-20,County,Carteret,Continued Claims,Industry,Natural Resources & Mining,
Sep-20,County,Carteret,Continued Claims,Industry,Manufacturing,10
Sep-20,County,Carteret,Continued Claims,Industry,Leisure & Hospitality,91
Sep-20,County,Carteret,Continued Claims,Industry,Information,
Sep-20,County,Carteret,Continued Claims,Industry,Financial Activities,13
Sep-20,County,Carteret,Continued Claims,Industry,Educational  & Health Services,56
Sep-20,County,Carteret,Continued Claims,Industry,Construction,26
Sep-20,County,Caswell,Continued Claims,Claims,Total Cont. Weeks Claimed,614
Sep-20,County,Caswell,Continued Claims,Claimants,Total Claimants,235
Sep-20,County,Caswell,Continued Claims,COVID,COVID-19 Claimants,141
Sep-20,County,Caswell,Continued Claims,Gender,Other,0
Sep-20,County,Caswell,Continued Claims,Gender,Male,
Sep-20,County,Caswell,Continued Claims,Gender,Female,
Sep-20,County,Caswell,Continued Claims,Race,Race Unknown,6
Sep-20,County,Caswell,Continued Claims,Race,Other Race,5
Sep-20,County,Caswell,Continued Claims,Race,White,92
Sep-20,County,Caswell,Continued Claims,Race,Black,132
Sep-20,County,Caswell,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,
Sep-20,County,Caswell,Continued Claims,Hispanic Origin,Not Hispanic,214
Sep-20,County,Caswell,Continued Claims,Hispanic Origin,Hispanic,
Sep-20,County,Caswell,Continued Claims,Age,65+,30
Sep-20,County,Caswell,Continued Claims,Age,60 to 64,18
Sep-20,County,Caswell,Continued Claims,Age,55 to 59,25
Sep-20,County,Caswell,Continued Claims,Age,45 to 54,38
Sep-20,County,Caswell,Continued Claims,Age,35 to 44,44
Sep-20,County,Caswell,Continued Claims,Age,25 to 34,56
Sep-20,County,Caswell,Continued Claims,Age,Less than 25,24
Sep-20,County,Caswell,Continued Claims,Industry,Unclassified / Unknown,53
Sep-20,County,Caswell,Continued Claims,Industry,"Trade, Transportation, & Utilities",37
Sep-20,County,Caswell,Continued Claims,Industry,Public Administration,
Sep-20,County,Caswell,Continued Claims,Industry,Professional & Business Services,26
Sep-20,County,Caswell,Continued Claims,Industry,Other Services,6
Sep-20,County,Caswell,Continued Claims,Industry,Natural Resources & Mining,
Sep-20,County,Caswell,Continued Claims,Industry,Manufacturing,45
Sep-20,County,Caswell,Continued Claims,Industry,Leisure & Hospitality,9
Sep-20,County,Caswell,Continued Claims,Industry,Information,
Sep-20,County,Caswell,Continued Claims,Industry,Financial Activities,
Sep-20,County,Caswell,Continued Claims,Industry,Educational  & Health Services,45
Sep-20,County,Caswell,Continued Claims,Industry,Construction,8
Sep-20,County,Catawba,Continued Claims,Claims,Total Cont. Weeks Claimed,5651
Sep-20,County,Catawba,Continued Claims,Claimants,Total Claimants,2344
Sep-20,County,Catawba,Continued Claims,COVID,COVID-19 Claimants,1533
Sep-20,County,Catawba,Continued Claims,Gender,Other,
Sep-20,County,Catawba,Continued Claims,Gender,Male,
Sep-20,County,Catawba,Continued Claims,Gender,Female,1214
Sep-20,County,Catawba,Continued Claims,Race,Race Unknown,155
Sep-20,County,Catawba,Continued Claims,Race,Other Race,194
Sep-20,County,Catawba,Continued Claims,Race,White,1630
Sep-20,County,Catawba,Continued Claims,Race,Black,365
Sep-20,County,Catawba,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,135
Sep-20,County,Catawba,Continued Claims,Hispanic Origin,Not Hispanic,2038
Sep-20,County,Catawba,Continued Claims,Hispanic Origin,Hispanic,171
Sep-20,County,Catawba,Continued Claims,Age,65+,135
Sep-20,County,Catawba,Continued Claims,Age,60 to 64,185
Sep-20,County,Catawba,Continued Claims,Age,55 to 59,246
Sep-20,County,Catawba,Continued Claims,Age,45 to 54,431
Sep-20,County,Catawba,Continued Claims,Age,35 to 44,499
Sep-20,County,Catawba,Continued Claims,Age,25 to 34,627
Sep-20,County,Catawba,Continued Claims,Age,Less than 25,221
Sep-20,County,Catawba,Continued Claims,Industry,Unclassified / Unknown,388
Sep-20,County,Catawba,Continued Claims,Industry,"Trade, Transportation, & Utilities",303
Sep-20,County,Catawba,Continued Claims,Industry,Public Administration,11
Sep-20,County,Catawba,Continued Claims,Industry,Professional & Business Services,347
Sep-20,County,Catawba,Continued Claims,Industry,Other Services,50
Sep-20,County,Catawba,Continued Claims,Industry,Natural Resources & Mining,
Sep-20,County,Catawba,Continued Claims,Industry,Manufacturing,664
Sep-20,County,Catawba,Continued Claims,Industry,Leisure & Hospitality,267
Sep-20,County,Catawba,Continued Claims,Industry,Information,
Sep-20,County,Catawba,Continued Claims,Industry,Financial Activities,37
Sep-20,County,Catawba,Continued Claims,Industry,Educational  & Health Services,189
Sep-20,County,Catawba,Continued Claims,Industry,Construction,82
Sep-20,County,Chatham,Continued Claims,Claims,Total Cont. Weeks Claimed,1180
Sep-20,County,Chatham,Continued Claims,Claimants,Total Claimants,462
Sep-20,County,Chatham,Continued Claims,COVID,COVID-19 Claimants,281
Sep-20,County,Chatham,Continued Claims,Gender,Other,
Sep-20,County,Chatham,Continued Claims,Gender,Male,231
Sep-20,County,Chatham,Continued Claims,Gender,Female,
Sep-20,County,Chatham,Continued Claims,Race,Race Unknown,52
Sep-20,County,Chatham,Continued Claims,Race,Other Race,23
Sep-20,County,Chatham,Continued Claims,Race,White,261
Sep-20,County,Chatham,Continued Claims,Race,Black,126
Sep-20,County,Chatham,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,38
Sep-20,County,Chatham,Continued Claims,Hispanic Origin,Not Hispanic,386
Sep-20,County,Chatham,Continued Claims,Hispanic Origin,Hispanic,38
Sep-20,County,Chatham,Continued Claims,Age,65+,31
Sep-20,County,Chatham,Continued Claims,Age,60 to 64,35
Sep-20,County,Chatham,Continued Claims,Age,55 to 59,40
Sep-20,County,Chatham,Continued Claims,Age,45 to 54,97
Sep-20,County,Chatham,Continued Claims,Age,35 to 44,102
Sep-20,County,Chatham,Continued Claims,Age,25 to 34,110
Sep-20,County,Chatham,Continued Claims,Age,Less than 25,47
Sep-20,County,Chatham,Continued Claims,Industry,Unclassified / Unknown,79
Sep-20,County,Chatham,Continued Claims,Industry,"Trade, Transportation, & Utilities",66
Sep-20,County,Chatham,Continued Claims,Industry,Public Administration,
Sep-20,County,Chatham,Continued Claims,Industry,Professional & Business Services,59
Sep-20,County,Chatham,Continued Claims,Industry,Other Services,14
Sep-20,County,Chatham,Continued Claims,Industry,Natural Resources & Mining,
Sep-20,County,Chatham,Continued Claims,Industry,Manufacturing,81
Sep-20,County,Chatham,Continued Claims,Industry,Leisure & Hospitality,53
Sep-20,County,Chatham,Continued Claims,Industry,Information,
Sep-20,County,Chatham,Continued Claims,Industry,Financial Activities,7
Sep-20,County,Chatham,Continued Claims,Industry,Educational  & Health Services,63
Sep-20,County,Chatham,Continued Claims,Industry,Construction,31
Sep-20,County,Cherokee,Continued Claims,Claims,Total Cont. Weeks Claimed,632
Sep-20,County,Cherokee,Continued Claims,Claimants,Total Claimants,255
Sep-20,County,Cherokee,Continued Claims,COVID,COVID-19 Claimants,154
Sep-20,County,Cherokee,Continued Claims,Gender,Other,0
Sep-20,County,Cherokee,Continued Claims,Gender,Male,124
Sep-20,County,Cherokee,Continued Claims,Gender,Female,131
Sep-20,County,Cherokee,Continued Claims,Race,Race Unknown,12
Sep-20,County,Cherokee,Continued Claims,Race,Other Race,13
Sep-20,County,Cherokee,Continued Claims,Race,White,217
Sep-20,County,Cherokee,Continued Claims,Race,Black,13
Sep-20,County,Cherokee,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,
